inner_id,url,title,address,user_address,districts,metro,price,total_area,floor,sub_category,income,description,agent,images,vat_type,creation_time,publishing_time,parsing_time,coordinates_lat,coordinates_lng,agency_name,is_agent,user_type,experience,account_type,company_name,cian_profile_status,is_passport_verified,jk_url,deal_type,building_type,newbuilding_name,formatted_full_info,formatted_short_info,is_rosreestr_checked,category
314540805,https://www.cian.ru/sale/commercial/314540805/,Офис класса A  ·  258 м²  ·  14/61 этаж,"Москва, ЦАО, р-н Пресненский, Шмитовский проезд, 37с2","Россия, Москва, Шмитовский проезд, 37","р-н Пресненский, ЦАО","Шелепиха-walk-5,Москва-Сити-walk-15,Деловой центр-walk-15",170280000,258.0,14,,,"Продаем офис в бизнес-центре iCITY ""Space Tower"" (Т2) по адресу Шмитовский проезд, 37с2. <br>Планировка: открытая.<br>Состояние: под отделку.<br>Цена за м2: 660 000 руб.<br>Стоимость: 170 280 000 руб.<br>Класс здания: A.<br>Налог: включая НДС.<br>Собственник: юр. лицо.<br>Этаж: 14 из 61.<br>Охрана: круглосуточная охрана здания.<br>Метро рядом: м. Шелепиха в 4 минутах пешком, м. Москва-Сити в 8 минутах пешком, м. Деловой центр в 14 минутах пешком. Этот адрес обслуживает налоговая 3. Парковка подземная.<br>Системы здания:<br>Вентиляция: приточно-вытяжная.<br>Кондиционирование: центральное.<br>Пожарная сигнализация: спринклерная система.<br>>ID объекта - 55876.<br>Звоните! Объявление актуально. Никаких скрытых платежей и комиссий. Пришлём презентацию объекта и альтернатив (5-10 шт.).<br>Площадь: 258,76м2, 14 этаж, витринное остекление. Два машиноместа, расположенных в удобном месте - 7.5 млн.руб с НДС. Есть возможность продажи как с НДС, так и по УСН.",Офисы Новое строительство,"https://images.cdn-cian.ru/images/2420074015-1.jpg,https://images.cdn-cian.ru/images/2420074030-1.jpg,https://images.cdn-cian.ru/images/2420074048-1.jpg,https://images.cdn-cian.ru/images/2420074061-1.jpg,https://images.cdn-cian.ru/images/2420074073-1.jpg,https://images.cdn-cian.ru/images/2420074085-1.jpg,https://images.cdn-cian.ru/images/2420074102-1.jpg,https://images.cdn-cian.ru/images/2420074116-1.jpg,https://images.cdn-cian.ru/images/2420074133-1.jpg,https://images.cdn-cian.ru/images/2420074152-1.jpg,https://images.cdn-cian.ru/images/2420074165-1.jpg,https://images.cdn-cian.ru/images/2420074177-1.jpg,https://images.cdn-cian.ru/images/2420074190-1.jpg,https://images.cdn-cian.ru/images/2420074201-1.jpg,https://images.cdn-cian.ru/images/2420074213-1.jpg,https://images.cdn-cian.ru/images/2420074225-1.jpg,https://images.cdn-cian.ru/images/2420074239-1.jpg,https://images.cdn-cian.ru/images/2420074257-1.jpg,https://images.cdn-cian.ru/images/2420074273-1.jpg,https://images.cdn-cian.ru/images/2420074293-1.jpg",included,2025-03-05T14:20:48+00:00,2025-03-23T22:10:29+03:00,2025-03-11 19:45:08 +0300,55.755135,37.530157,Офисы Новое строительство,true,realtor_based,,specialist,OF RU - коммерческая недвижимость,hide,false,,sale,businessCenter,,Офис класса A  ·  258 м²  ·  14/61 этаж,Офис класса A  ·  14/61 этаж,false,officeSale
300865484,https://www.cian.ru/sale/commercial/300865484/,"Офис класса A  ·  340,7 м²  ·  13/23 этаж","Москва, САО, р-н Хорошевский, Ходынский бул., 20Ас1","Москва, Ходынский бульвар, 20А стр.1СБашня G1","р-н Хорошевский, САО",ЦСКА-walk-10,163536000,340.7,13,,,"В продаже офисный блок в составе бизнес-центра класса А STONE Ходынка 2 от застройщика STONE - лидера офисного рынка.<br>Офисный квартал STONE Ходынка 2 представляет собой 3 разноэтажных башни с выходом в парк Ходынское поле, представленный лот входит в состав башни G1. С верхних этажей лота открываются уникальные видовые характеристики на парк.<br>Соседство с Ленинградским деловым коридором позволит резидентам комфортно выстраивать деловые связи.<br>Транспортная доступность:<br>- 5 мин. пешком от м. ""ЦСКА""<br>- 1,1 км до Ленинградского проспекта<br>- 25 мин без пересадок до ""Москва-Сити""<br>- 20 мин. от м. ""Динамо""<br>Архитектурную концепцию STONE Ходынка 2 разрабатывает бюро Kleinewelt Architekten.<br>Планировки офисных этажей соответствуют требованиям функционального офиса: глубина помещения - до 10 м, высота потолков - до 3,65 м, шаг колонн - 8,4 х 8,4 м, отделка Shell&Core. Окна в пол обеспечат оптимальный уровень инсоляции и предусматривают возможность естественного проветривания.<br>Премиальный офисный квартал реализуется в концепции Healthy building: улучшенные системы вентиляции, круглогодичное кондиционирование, многоступенчатая система очистки воздуха и биофильный дизайн.<br>В STONE Ходынка 2 будет создана собственная развитая инфраструктура для резидентов. Здесь появятся кафе и ресторан с выходом на летнюю веранду. В галерее откроются магазины и столовая, а также фитнес-студия и спа-центр. Еще одним важным элементом инфраструктуры станет конференц-зал. Кроме того, в проекте предусмотрена арт-галерея, способствующая развитию креативного мышления будущих резидентов.<br>STONE - девелопер коммерческой и жилой недвижимости классов бизнес+ и премиум в Москве. С 2022 года занимает лидирующую позицию на офисном рынке (рейтинг РБК). За 18 лет компания вывела на рынок 28 проектов. Компания имеет самый масштабный проектный портфель офисной недвижимости класса А на московском рынке (данные NF Group) и возглавляет топ-6 устойчивых девелоперов, согласно исследованию FResearch (Forbes).<br>ID.15029",STONE,"https://images.cdn-cian.ru/images/2403948867-1.jpg,https://images.cdn-cian.ru/images/2403948878-1.jpg,https://images.cdn-cian.ru/images/2403948897-1.jpg,https://images.cdn-cian.ru/images/2403948915-1.jpg,https://images.cdn-cian.ru/images/2403948938-1.jpg,https://images.cdn-cian.ru/images/2403948950-1.jpg,https://images.cdn-cian.ru/images/2403948974-1.jpg,https://images.cdn-cian.ru/images/2403948985-1.jpg,https://images.cdn-cian.ru/images/2403948999-1.jpg,https://images.cdn-cian.ru/images/2403949018-1.jpg,https://images.cdn-cian.ru/images/2403949047-1.jpg,https://images.cdn-cian.ru/images/2403949061-1.jpg,https://images.cdn-cian.ru/images/2403949075-1.jpg",included,2024-04-16T12:17:34+00:00,2025-03-23T04:47:45+03:00,2025-03-11 19:45:08 +0300,55.790109,37.522549,STONE,true,realtor_based,2006,agency,STONE,approved,false,,sale,businessCenter,,"Офис класса A  ·  340,7 м²  ·  13/23 этаж",Офис класса A  ·  13/23 этаж,false,officeSale
304588348,https://www.cian.ru/sale/commercial/304588348/,Офис  ·  160 м²  ·  1/11 этаж,"Москва, ЦАО, р-н Хамовники, пер. Плотников, 3","Москва,<br>                Плотников переулок,<br>                3","р-н Хамовники, ЦАО",Смоленская-walk-8,169000000,160.0,1,,,"Предлагается в продажу офисное помещение на Плотников переулке д. 3 (6 минут пешком от м. Смоленская). <br>Офис 160 м2 располагается в на 1-ом этаже жилого дома. В офисе выполнен качественный офисный ремонт, кабинетная планировка. Помещение с окнами. Кондиционирование. Электрическая мощность 30 кВт. <br>Стоимость продажи 169 млн. рублей. Без комиссии.",Малина Проперти,"https://images.cdn-cian.ru/images/2217235827-1.jpg,https://images.cdn-cian.ru/images/2217235835-1.jpg,https://images.cdn-cian.ru/images/2264119575-1.jpg,https://images.cdn-cian.ru/images/2264119578-1.jpg,https://images.cdn-cian.ru/images/2264119584-1.jpg,https://images.cdn-cian.ru/images/2264119591-1.jpg,https://images.cdn-cian.ru/images/2250452603-1.jpg,https://images.cdn-cian.ru/images/2250452610-1.jpg,https://images.cdn-cian.ru/images/2250452616-1.jpg,https://images.cdn-cian.ru/images/2250452624-1.jpg,https://images.cdn-cian.ru/images/2250452635-1.jpg,https://images.cdn-cian.ru/images/2217235841-1.jpg",usn,2024-07-12T16:13:45+00:00,2025-03-22T18:10:25+03:00,2025-03-11 19:45:16 +0300,55.7445,37.588296,Малина Проперти,true,realtor_based,,agency,Малина Проперти,approved,false,,sale,,,Офис  ·  160 м²  ·  1/11 этаж,Офис  ·  1/11 этаж,false,officeSale
313484623,https://www.cian.ru/sale/commercial/313484623/,Офис класса A  ·  410 м²  ·  4/12 этаж,"Москва, ЗАО, р-н Раменки, просп. Вернадского, 8","Россия, Москва, проспект Вернадского, 8А","р-н Раменки, ЗАО",Университет-transport-6,165000000,410.0,4,,,"Предложение на продажу  58422.<br>Предлагаем к продаже офис в бизнес-центре класса А в Раменках. До метро Университет 5 минут пешком. Офис занимает весь этаж, общая площадь 410м2, 17 кабинетов, 2 с/у и 2 кухни. Есть возможность разделить на 2 блока с отдельными входами. В данный момент офис занят арендатором. В здании 4 лифта, приточно-вытяжная система вентиляции и центральное кондиционирование. Есть как наземная, так и подземная парковки.<br>. Парковка: наземная 10000р/мес, подземная 15000р/мес.<br>Без комиссии.",Gladston,"https://images.cdn-cian.ru/images/2435657334-1.jpg,https://images.cdn-cian.ru/images/2435657335-1.jpg,https://images.cdn-cian.ru/images/2435657337-1.jpg,https://images.cdn-cian.ru/images/2435657339-1.jpg,https://images.cdn-cian.ru/images/2435657341-1.jpg,https://images.cdn-cian.ru/images/2435657343-1.jpg,https://images.cdn-cian.ru/images/2435657345-1.jpg,https://images.cdn-cian.ru/images/2435657348-1.jpg,https://images.cdn-cian.ru/images/2435657354-1.jpg,https://images.cdn-cian.ru/images/2435657360-1.jpg,https://images.cdn-cian.ru/images/2435657362-1.jpg,https://images.cdn-cian.ru/images/2397433942-1.jpg,https://images.cdn-cian.ru/images/2435657369-1.jpg,https://images.cdn-cian.ru/images/2435657372-1.jpg,https://images.cdn-cian.ru/images/2435657374-1.jpg,https://images.cdn-cian.ru/images/2435657378-1.jpg,https://images.cdn-cian.ru/images/2397434058-1.jpg,https://images.cdn-cian.ru/images/2435657381-1.jpg,https://images.cdn-cian.ru/images/2435657384-1.jpg,https://images.cdn-cian.ru/images/2435657386-1.jpg,https://images.cdn-cian.ru/images/2435657388-1.jpg,https://images.cdn-cian.ru/images/2435657392-1.jpg,https://images.cdn-cian.ru/images/2435657395-1.jpg,https://images.cdn-cian.ru/images/2435657398-1.jpg",included,2025-02-10T18:59:49+00:00,2025-03-24T00:03:06+03:00,2025-03-11 19:45:16 +0300,55.690278,37.522944,Gladston,true,realtor_based,2010,agency,Gladston,approved,false,,sale,,,Офис класса A  ·  410 м²  ·  4/12 этаж,Офис класса A  ·  4/12 этаж,false,officeSale
314776877,https://www.cian.ru/sale/commercial/314776877/,"Офис класса B+  ·  350,6 м²  ·  1/4 этаж","Москва, ЮАО, р-н Даниловский, Холодильный пер., 3к1с3","Россия, Москва, Холодильный переулок, 3к1с3","р-н Даниловский, ЮАО","Тульская-walk-5,Шаболовская-transport-4,Серпуховская-transport-5",168288000,350.6,1,,,"Продажа помещения от собственника! <br>В Деловом квартале продается помещение площадью 350,6 кв.м. <br>Класс В+. Помещение расположено на 1 этаже.<br>Помещение предлагается с ремонтом. <br>Стиль - Лофт.<br>Планировка смешанная.<br>Собственная кухня и санузлы.<br>Потолки выше 3 метров.<br>Дополнительная информация:<br>- Время доступа  круглосуточно;<br>- Современные инженерные системы;<br>- Приточно-вытяжная и система кондиционирования;<br>- Широкополосный интернет;<br>- ИФНС 26;<br>- Наземная парковка;<br>- Развитая инфраструктура;<br>- Большое количество точек питания.<br>Локация: шаговая доступность от м. Тульская, близость основных транспортных магистралей: ТТК, Варшавское и Каширское шоссе, Даниловская набережная, Садовое кольцо.<br>Цена указана с учетом НДС.<br>Это стильный лофт квартал, пронизанный духом творчества и креатива, со всеми атрибутами необходимыми для работы и отдыха. Правильные соседи  залог успеха любого бизнеса!<br>Звоните, оперативный показ!",АБ Риэлти,"https://images.cdn-cian.ru/images/ofis-moskva-holodilnyy-pereulok-2424862058-1.jpg,https://images.cdn-cian.ru/images/ofis-moskva-holodilnyy-pereulok-2424862057-1.jpg,https://images.cdn-cian.ru/images/ofis-moskva-holodilnyy-pereulok-2424861992-1.jpg,https://images.cdn-cian.ru/images/ofis-moskva-holodilnyy-pereulok-2424861988-1.jpg,https://images.cdn-cian.ru/images/ofis-moskva-holodilnyy-pereulok-2424809169-1.jpg,https://images.cdn-cian.ru/images/ofis-moskva-holodilnyy-pereulok-2424862022-1.jpg,https://images.cdn-cian.ru/images/ofis-moskva-holodilnyy-pereulok-2424809188-1.jpg,https://images.cdn-cian.ru/images/ofis-moskva-holodilnyy-pereulok-2424862019-1.jpg,https://images.cdn-cian.ru/images/ofis-moskva-holodilnyy-pereulok-2424861931-1.jpg,https://images.cdn-cian.ru/images/ofis-moskva-holodilnyy-pereulok-2424861930-1.jpg,https://images.cdn-cian.ru/images/ofis-moskva-holodilnyy-pereulok-2424862026-1.jpg,https://images.cdn-cian.ru/images/ofis-moskva-holodilnyy-pereulok-2424861945-1.jpg,https://images.cdn-cian.ru/images/ofis-moskva-holodilnyy-pereulok-2424862054-1.jpg,https://images.cdn-cian.ru/images/ofis-moskva-holodilnyy-pereulok-2424861998-1.jpg,https://images.cdn-cian.ru/images/ofis-moskva-holodilnyy-pereulok-2424862031-1.jpg,https://images.cdn-cian.ru/images/ofis-moskva-holodilnyy-pereulok-2424861989-1.jpg,https://images.cdn-cian.ru/images/ofis-moskva-holodilnyy-pereulok-2424809320-1.jpg,https://images.cdn-cian.ru/images/ofis-moskva-holodilnyy-pereulok-2424809324-1.jpg,https://images.cdn-cian.ru/images/ofis-moskva-holodilnyy-pereulok-2424862024-1.jpg,https://images.cdn-cian.ru/images/ofis-moskva-holodilnyy-pereulok-2424862023-1.jpg,https://images.cdn-cian.ru/images/ofis-moskva-holodilnyy-pereulok-2424861990-1.jpg,https://images.cdn-cian.ru/images/ofis-moskva-holodilnyy-pereulok-2424853054-1.jpg,https://images.cdn-cian.ru/images/ofis-moskva-holodilnyy-pereulok-2424809392-1.jpg,https://images.cdn-cian.ru/images/ofis-moskva-holodilnyy-pereulok-2424809402-1.jpg,https://images.cdn-cian.ru/images/ofis-moskva-holodilnyy-pereulok-2424862025-1.jpg,https://images.cdn-cian.ru/images/ofis-moskva-holodilnyy-pereulok-2424862056-1.jpg,https://images.cdn-cian.ru/images/ofis-moskva-holodilnyy-pereulok-2424862030-1.jpg,https://images.cdn-cian.ru/images/ofis-moskva-holodilnyy-pereulok-2424862053-1.jpg,https://images.cdn-cian.ru/images/ofis-moskva-holodilnyy-pereulok-2424861991-1.jpg,https://images.cdn-cian.ru/images/ofis-moskva-holodilnyy-pereulok-2424861927-1.jpg,https://images.cdn-cian.ru/images/ofis-moskva-holodilnyy-pereulok-2424809472-1.jpg,https://images.cdn-cian.ru/images/ofis-moskva-holodilnyy-pereulok-2424809461-1.jpg",included,2025-03-11T13:07:36+00:00,2025-03-11T17:40:45+03:00,2025-03-11 19:45:16 +0300,55.709322,37.627103,АБ Риэлти,true,realtor_based,2010,agency,АБ Риэлти,approved,false,,sale,businessCenter,,"Офис класса B+  ·  350,6 м²  ·  1/4 этаж",Офис класса B+  ·  1/4 этаж,false,officeSale
299619577,https://www.cian.ru/sale/commercial/299619577/,"Офис класса B+  ·  474,7 м²  ·  3/7 этаж","Москва, ЗАО, р-н Раменки, Минская ул., 2Ж","г Москва, ул Минская, д 2Ж","р-н Раменки, ЗАО","Славянский бульвар-walk-6,Парк Победы-transport-17",166145000,474.7,3,,,"Лот 635552 Предложение от Собственника! Предлагается на продажу офис 474.7 кв.м. в бизнес центре А класса Victory Park Plaza на 3 этаже. Вид на ЖК Сетунь и Парк Победы. Бизнес центр заселен полностью. Высокие потолки, панорамные окна, удобное расположение: пересечение ул. Генерала Дорохова и Минской улицы, в 6 минутах пешком от метро Минская. 1 собственник, в стоимость включено НДС, договор ДКП. Все современные коммуникации. Стоимость эксплуатации здания 3400 за кв.м. в год. <br> В цену включено: НДС 20%.<br>Чтобы получить ПОДРОБНУЮ ПРЕЗЕНТАЦИЮ С ПЛАНИРОВКОЙ И ФОТОГРАФИЯМИ, звоните или отправьте свой email и номер телефона в сообщении на портале. Высылаем в течение 15 минут по запросу!<br> Конт. лицо: Ирина Владимировна, доб. 213, ЛОТ 635552",Апекс-Недвижимость,"https://images.cdn-cian.ru/images/2122549173-1.jpg,https://images.cdn-cian.ru/images/2122549170-1.jpg,https://images.cdn-cian.ru/images/2122549179-1.jpg,https://images.cdn-cian.ru/images/2122549191-1.jpg,https://images.cdn-cian.ru/images/2122549195-1.jpg,https://images.cdn-cian.ru/images/2122549199-1.jpg,https://images.cdn-cian.ru/images/2122549215-1.jpg,https://images.cdn-cian.ru/images/2122549220-1.jpg",included,2024-03-15T00:36:42+00:00,2025-03-21T14:06:33+03:00,2025-03-11 19:45:16 +0300,55.724104,37.504564,Апекс-Недвижимость,true,realtor_based,1998,agency,Апекс-Недвижимость,approved,false,,sale,businessCenter,,"Офис класса B+  ·  474,7 м²  ·  3/7 этаж",Офис класса B+  ·  3/7 этаж,false,officeSale
293013413,https://www.cian.ru/sale/commercial/293013413/,Офис класса A  ·  288 м²  ·  9/9 этаж,"Москва, САО, р-н Савеловский, Бутырская ул., уч1","Россия , Москва, СВАО, Бутырская улица, уч1","р-н Савеловский, САО","Савёловская-walk-2,Савёловская-walk-2,Менделеевская-walk-20",167640000,288.0,9,,,"Рассрочка 0%. Видовой офис площадью 288 кв.м. c собственной террасой на крыше.<br>Эксклюзивное предложение на рынке офисной недвижимости Москвы. Просторную террасу площадью 91 кв.м можно использовать в качестве воркаут-зоны или пространства для работы и отдыха на открытом воздухе.<br>Свободная планировка и минимальное количество несущих конструкций в офисе позволяют эффективно зонировать пространство. Панорамное остекление обеспечивает максимальное количество естественного освещения в дневное время и динамичный вид на город в вечернее. Наличие мокрой точки позволяет организовать в офисе кухню или дополнительные санузлы.<br>Камерный и уютный: всего 9 этажей и 56 офисов площадью от 50 кв. м. Twist обладает самыми полными и современными системами комфорта: беспрецедентно мощная система вентиляции, дающая на 30% больше чистого и свежего воздуха, чем в среднем по рынку, скоростные бесшумные лифты, продвинутая система пропусков, многоступенчатая фильтрация воды. 30% площади Twist занимает инфраструктура. В деловом центре двухэтажный подземный охраняемый паркинг на 55 машино-мест, в том числе гостевые.<br>Основные преимущества:<br>- 30 метров от метро Савёловская, прямо на ТТК.<br>- Панорамное остекление и wow-архитектура.<br>- Ликвидная площадь.<br>- Деловой центр класса А+.<br>- 30% площади занимают торговые площади: 4 ресторана, столовая, кофейня и магазины.<br>- 2 террасы для резидентов: на стилобате и на крыше<br>- Беспрецедентно мощная система вентиляции.<br>- Самые современные системы комфорта.<br>Рассрочка до окончания строительства с первым взносом от 10%. Доходность от 14,5% в год. Возмещение НДС. <br>Sminex - один из самых опытных офисных девелоперов в Москве. C 2005 года мы построили ряд легендарных проектов и задали многие стандарты отрасли коммерческой недвижимости. Twist - наш девятый деловой центр. Всего мы построили 200 000 кв. м. офисов и управляет ими наша Служба комфорта.<br>Sminex - девелопер  1 премиальной и элитной недвижимости. Обладает 23-летним опытом строительства жилой и коммерческой недвижимости. За это время компания реализовала более 100 проектов площадью 8 млн м2.<br>Twist вобрал в себя наши компетенции в коммерческой и премиальной жилой недвижимости. Поэтому он по-настоящему клубный, невероятно красивый и беспрецедентно комфортный деловой центр класса А+ прямо у метро и прямо на ТТК.",Sminex,"https://images.cdn-cian.ru/images/2322947779-1.jpg,https://images.cdn-cian.ru/images/2410801258-1.jpg,https://images.cdn-cian.ru/images/2410801264-1.jpg,https://images.cdn-cian.ru/images/2410801270-1.jpg,https://images.cdn-cian.ru/images/2322949617-1.jpg,https://images.cdn-cian.ru/images/2322950060-1.jpg,https://images.cdn-cian.ru/images/2322950478-1.jpg,https://images.cdn-cian.ru/images/2322950568-1.jpg,https://images.cdn-cian.ru/images/2322950984-1.jpg,https://images.cdn-cian.ru/images/2322951328-1.jpg,https://images.cdn-cian.ru/images/2322951668-1.jpg,https://images.cdn-cian.ru/images/2322951949-1.jpg,https://images.cdn-cian.ru/images/2322952240-1.jpg,https://images.cdn-cian.ru/images/2322952523-1.jpg,https://images.cdn-cian.ru/images/2322952769-1.jpg,https://images.cdn-cian.ru/images/2322952985-1.jpg,https://images.cdn-cian.ru/images/2322953252-1.jpg,https://images.cdn-cian.ru/images/2322953457-1.jpg",included,2023-09-27T04:49:17+00:00,2025-03-16T05:22:39+03:00,2025-03-11 19:45:16 +0300,55.793333,37.585431,Sminex,true,realtor_based,2001,managementCompany,Sminex,approved,false,,sale,businessCenter,,Офис класса A  ·  288 м²  ·  9/9 этаж,Офис класса A  ·  9/9 этаж,false,officeSale
299545847,https://www.cian.ru/sale/commercial/299545847/,"Офис  ·  258,8 м²  ·  14/61 этаж","Москва, ЦАО, р-н Пресненский, Шмитовский проезд, 37","Москва, Шмитовский проезд, 37","р-н Пресненский, ЦАО",Шелепиха-walk-5,170781600,258.76,14,,,"ПРЯМАЯ ПРОДАЖА ОТ СОБСТВЕННИКА<br>Помещение в бизнес-центре класса А ""iCITY"". Башня Space Tower<br>в 5-ти минутах ходьбы от ст. метро Шелепиха. Вид на Шмитовский пр. и ТТК.<br>Площадь: 258,76м2, 14 этаж, витринное остекление, 1 вход. Два машиноместа- 6.3 млн.руб с НДС. каждое <br>Высота потолков: 3,75м, 80кВт (возможно увеличение).<br>Коммуникации: отопление, гвс, хвс.<br>Вход свободный.<br>Налоги: НДС включен<br>престижная локации, помещение свободное, назначение: офис<br> ID - 554718",KNRU,"https://images.cdn-cian.ru/images/2395363512-1.jpg,https://images.cdn-cian.ru/images/2119162732-1.jpg,https://images.cdn-cian.ru/images/2119162742-1.jpg,https://images.cdn-cian.ru/images/2317509846-1.jpg,https://images.cdn-cian.ru/images/2395363519-1.jpg,https://images.cdn-cian.ru/images/2128748339-1.jpg",included,2024-03-13T11:23:00+00:00,2025-03-22T14:11:46+03:00,2025-03-11 19:45:16 +0300,55.754892,37.530067,KNRU,true,realtor_based,2010,agency,KNRU,approved,false,,sale,,,"Офис  ·  258,8 м²  ·  14/61 этаж",Офис  ·  14/61 этаж,false,officeSale
309276437,https://www.cian.ru/sale/commercial/309276437/,"Офис класса B+  ·  796,2 м²  ·  7/7 этаж","Москва, ЮВАО, р-н Марьино, ул. Перерва, 11С4","Россия, Москва, улица Перерва, 11с1","р-н Марьино, ЮВАО","Марьино-walk-16,Братиславская-transport-11,Люблино-transport-11",168600000,796.2,7,,,"Предложение на продажу  45916.<br>В продажу предлагается помещение свободного назначения на 7 этаже, с возможностью деления на мелкие блоки, использования под офисы, складские помещения и как арендный бизнес. Возможность установки грузового подъёмника и организации зоны разгрузки. Мокрые точки на этаже, панорамное остекление, два грузопассажирских лифта, свободная планировка, высота потолков 3,30 метров.<br>Без комиссии.",Gladston,"https://images.cdn-cian.ru/images/2435660751-1.jpg,https://images.cdn-cian.ru/images/2435660758-1.jpg,https://images.cdn-cian.ru/images/2435660759-1.jpg,https://images.cdn-cian.ru/images/2435660760-1.jpg,https://images.cdn-cian.ru/images/2435660762-1.jpg,https://images.cdn-cian.ru/images/2435660764-1.jpg,https://images.cdn-cian.ru/images/2435660767-1.jpg,https://images.cdn-cian.ru/images/2435660769-1.jpg",included,2024-10-30T13:19:54+00:00,2025-03-24T00:23:18+03:00,2025-03-11 19:45:16 +0300,55.654137,37.72785,Gladston,true,realtor_based,2010,agency,Gladston,approved,false,,sale,officeAndWarehouseComplex,,"Офис класса B+  ·  796,2 м²  ·  7/7 этаж",Офис класса B+  ·  7/7 этаж,false,officeSale
310165833,https://www.cian.ru/sale/commercial/310165833/,"Офис класса A  ·  616,4 м²  ·  2/12 этаж","Москва, МКАД, 64-й км, 1","Россия, Москва, МКАД, 64-й километр, 1",р-н Строгино,Строгино-transport-7,167543917,616.4,2,,,"Предложение на продажу  44171.<br>Rublevo Business Park - новый центр экономической активности Московского региона.12-этажные башни А и B общей площадью 105 000 м2 соединенные общей рекреационной зоной. Современный бизнес-парк с собственной деловой, торговой и бытовой инфраструктурой всего в <br>. 8 минутах ходьбы от метро ""Строгино"", а позднее 500 м от метро Липовая роща (2025 год). <br>. Готовность: 2 кв. 2025г.<br>Без комиссии.",Gladston,"https://images.cdn-cian.ru/images/2327975050-1.jpg,https://images.cdn-cian.ru/images/2327975048-1.jpg,https://images.cdn-cian.ru/images/2327975045-1.jpg",included,2024-11-19T18:09:57+00:00,2025-03-24T00:21:43+03:00,2025-03-11 19:45:18 +0300,55.801324,37.382861,Gladston,true,realtor_based,2010,agency,Gladston,approved,false,,sale,businessPark,,"Офис класса A  ·  616,4 м²  ·  2/12 этаж",Офис класса A  ·  2/12 этаж,false,officeSale
310755824,https://www.cian.ru/sale/commercial/310755824/,"Офис класса A  ·  339,8 м²  ·  17/21 этаж","Москва, САО, р-н Хорошевский, Ходынский бул., 4","Ходынский б-р, д 4, Москва","р-н Хорошевский, САО","ЦСКА-walk-9,Аэропорт-transport-11,Зорге-transport-18",167283540,339.8,17,,,"ID: o92729<br>Уважаемый Покупатель, предлагаем Вам приобрести в БЦ ""AIR, кор. 1"" офис 339.8 м² на 17 этаже в собственность на выгодных условиях.<br>Приточно-вытяжная вентиляция. Центральное кондиционирование. Пожарная сигнализация. Интернет, телефония. Охрана. Видеонаблюдение. Система контроля доступа. Подземная парковка. <br>САО Москвы. В 3 минутах от м. ЦСКА (ТПК)<br>Быстро реагируем на обращения, организуем встречу на объекте в удобное для Вас время, направим план помещения и ответим на все возникшие вопросы!<br>Звоните сейчас и получите лучшие условия на рынке!",Продажа офисов,"https://images.cdn-cian.ru/images/2339703631-1.jpg,https://images.cdn-cian.ru/images/2339703661-1.jpg,https://images.cdn-cian.ru/images/2339703699-1.jpg,https://images.cdn-cian.ru/images/2339703741-1.jpg,https://images.cdn-cian.ru/images/2339703786-1.jpg,https://images.cdn-cian.ru/images/2339703819-1.jpg,https://images.cdn-cian.ru/images/2339703856-1.jpg,https://images.cdn-cian.ru/images/2339703888-1.jpg,https://images.cdn-cian.ru/images/2339703923-1.jpg,https://images.cdn-cian.ru/images/2339703950-1.jpg,https://images.cdn-cian.ru/images/2339703952-1.jpg,https://images.cdn-cian.ru/images/2339703962-1.jpg,https://images.cdn-cian.ru/images/2339703966-1.jpg,https://images.cdn-cian.ru/images/2339703973-1.jpg",included,2024-12-03T07:38:49+00:00,2025-03-21T14:05:39+03:00,2025-03-11 19:45:18 +0300,55.790231,37.53128,Продажа офисов,true,realtor_based,,specialist,Praedium,hide,false,,sale,businessCenter,,"Офис класса A  ·  339,8 м²  ·  17/21 этаж",Офис класса A  ·  17/21 этаж,false,officeSale
